"year","ten_digit","region","province","muniCity","dot_region","dot_province","dot_municity","total","correspondence_code","pop_2020","id","traveler","count"
2021,1705105000,"MIMAROPA Region","Occidental Mindoro","Magsaysay","MIMAROPA Region","Occidental Mindoro","Magsaysay",1875,175105000,39767,"175105000","foreign",18
2021,1705105000,"MIMAROPA Region","Occidental Mindoro","Magsaysay","MIMAROPA Region","Occidental Mindoro","Magsaysay",1875,175105000,39767,"175105000","overseas",NA
2021,1705105000,"MIMAROPA Region","Occidental Mindoro","Magsaysay","MIMAROPA Region","Occidental Mindoro","Magsaysay",1875,175105000,39767,"175105000","domestic",1857
2021,1705106000,"MIMAROPA Region","Occidental Mindoro","Mamburao","MIMAROPA Region","Occidental Mindoro","Mamburao",2332,175106000,47705,"175106000","foreign",24
2021,1705106000,"MIMAROPA Region","Occidental Mindoro","Mamburao","MIMAROPA Region","Occidental Mindoro","Mamburao",2332,175106000,47705,"175106000","overseas",NA
2021,1705106000,"MIMAROPA Region","Occidental Mindoro","Mamburao","MIMAROPA Region","Occidental Mindoro","Mamburao",2332,175106000,47705,"175106000","domestic",2308
2021,1705108000,"MIMAROPA Region","Occidental Mindoro","Rizal","MIMAROPA Region","Occidental Mindoro","Rizal",1047,175108000,40429,"175108000","foreign",6
2021,1705108000,"MIMAROPA Region","Occidental Mindoro","Rizal","MIMAROPA Region","Occidental Mindoro","Rizal",1047,175108000,40429,"175108000","overseas",NA
2021,1705108000,"MIMAROPA Region","Occidental Mindoro","Rizal","MIMAROPA Region","Occidental Mindoro","Rizal",1047,175108000,40429,"175108000","domestic",1041
2021,1705109000,"MIMAROPA Region","Occidental Mindoro","Sablayan","MIMAROPA Region","Occidental Mindoro","Sablayan",13479,175109000,92598,"175109000","foreign",44
2021,1705109000,"MIMAROPA Region","Occidental Mindoro","Sablayan","MIMAROPA Region","Occidental Mindoro","Sablayan",13479,175109000,92598,"175109000","overseas",NA
2021,1705109000,"MIMAROPA Region","Occidental Mindoro","Sablayan","MIMAROPA Region","Occidental Mindoro","Sablayan",13479,175109000,92598,"175109000","domestic",13435
2021,1705110000,"MIMAROPA Region","Occidental Mindoro","San Jose","MIMAROPA Region","Occidental Mindoro","San Jose",25032,175110000,153267,"175110000","foreign",160
2021,1705110000,"MIMAROPA Region","Occidental Mindoro","San Jose","MIMAROPA Region","Occidental Mindoro","San Jose",25032,175110000,153267,"175110000","overseas",NA
2021,1705110000,"MIMAROPA Region","Occidental Mindoro","San Jose","MIMAROPA Region","Occidental Mindoro","San Jose",25032,175110000,153267,"175110000","domestic",24872
2021,1705204000,"MIMAROPA Region","Oriental Mindoro","Bulalacao","MIMAROPA Region","Oriental Mindoro","Bulalacao",16282,175204000,44366,"175204000","foreign",51
2021,1705204000,"MIMAROPA Region","Oriental Mindoro","Bulalacao","MIMAROPA Region","Oriental Mindoro","Bulalacao",16282,175204000,44366,"175204000","overseas",NA
2021,1705204000,"MIMAROPA Region","Oriental Mindoro","Bulalacao","MIMAROPA Region","Oriental Mindoro","Bulalacao",16282,175204000,44366,"175204000","domestic",16231
2021,1705205000,"MIMAROPA Region","Oriental Mindoro","Calapan City","MIMAROPA Region","Oriental Mindoro","Calapan City",9485,175205000,145786,"175205000","foreign",181
2021,1705205000,"MIMAROPA Region","Oriental Mindoro","Calapan City","MIMAROPA Region","Oriental Mindoro","Calapan City",9485,175205000,145786,"175205000","overseas",NA
2021,1705205000,"MIMAROPA Region","Oriental Mindoro","Calapan City","MIMAROPA Region","Oriental Mindoro","Calapan City",9485,175205000,145786,"175205000","domestic",9304
2021,1705206000,"MIMAROPA Region","Oriental Mindoro","Gloria","MIMAROPA Region","Oriental Mindoro","Gloria",333,175206000,50496,"175206000","foreign",2
2021,1705206000,"MIMAROPA Region","Oriental Mindoro","Gloria","MIMAROPA Region","Oriental Mindoro","Gloria",333,175206000,50496,"175206000","overseas",NA
2021,1705206000,"MIMAROPA Region","Oriental Mindoro","Gloria","MIMAROPA Region","Oriental Mindoro","Gloria",333,175206000,50496,"175206000","domestic",331
2021,1705207000,"MIMAROPA Region","Oriental Mindoro","Mansalay","MIMAROPA Region","Oriental Mindoro","Mansalay",184,175207000,59114,"175207000","foreign",9
2021,1705207000,"MIMAROPA Region","Oriental Mindoro","Mansalay","MIMAROPA Region","Oriental Mindoro","Mansalay",184,175207000,59114,"175207000","overseas",NA
2021,1705207000,"MIMAROPA Region","Oriental Mindoro","Mansalay","MIMAROPA Region","Oriental Mindoro","Mansalay",184,175207000,59114,"175207000","domestic",175
2021,1705208000,"MIMAROPA Region","Oriental Mindoro","Naujan","MIMAROPA Region","Oriental Mindoro","Naujan",5521,175208000,109587,"175208000","foreign",47
2021,1705208000,"MIMAROPA Region","Oriental Mindoro","Naujan","MIMAROPA Region","Oriental Mindoro","Naujan",5521,175208000,109587,"175208000","overseas",NA
2021,1705208000,"MIMAROPA Region","Oriental Mindoro","Naujan","MIMAROPA Region","Oriental Mindoro","Naujan",5521,175208000,109587,"175208000","domestic",5474
2021,1705209000,"MIMAROPA Region","Oriental Mindoro","Pinamalayan","MIMAROPA Region","Oriental Mindoro","Pinamalayan",9613,175209000,90383,"175209000","foreign",259
2021,1705209000,"MIMAROPA Region","Oriental Mindoro","Pinamalayan","MIMAROPA Region","Oriental Mindoro","Pinamalayan",9613,175209000,90383,"175209000","overseas",NA
2021,1705209000,"MIMAROPA Region","Oriental Mindoro","Pinamalayan","MIMAROPA Region","Oriental Mindoro","Pinamalayan",9613,175209000,90383,"175209000","domestic",9354
2021,1705211000,"MIMAROPA Region","Oriental Mindoro","Puerto Galera","MIMAROPA Region","Oriental Mindoro","Puerto Galera",21073,175211000,41961,"175211000","foreign",3418
2021,1705211000,"MIMAROPA Region","Oriental Mindoro","Puerto Galera","MIMAROPA Region","Oriental Mindoro","Puerto Galera",21073,175211000,41961,"175211000","overseas",NA
2021,1705211000,"MIMAROPA Region","Oriental Mindoro","Puerto Galera","MIMAROPA Region","Oriental Mindoro","Puerto Galera",21073,175211000,41961,"175211000","domestic",17655
2021,1705212000,"MIMAROPA Region","Oriental Mindoro","Roxas","MIMAROPA Region","Oriental Mindoro","Roxas",3813,175212000,58849,"175212000","foreign",5
2021,1705212000,"MIMAROPA Region","Oriental Mindoro","Roxas","MIMAROPA Region","Oriental Mindoro","Roxas",3813,175212000,58849,"175212000","overseas",NA
2021,1705212000,"MIMAROPA Region","Oriental Mindoro","Roxas","MIMAROPA Region","Oriental Mindoro","Roxas",3813,175212000,58849,"175212000","domestic",3808
2021,1705214000,"MIMAROPA Region","Oriental Mindoro","Socorro","MIMAROPA Region","Oriental Mindoro","Socorro",1326,175214000,41585,"175214000","foreign",2
2021,1705214000,"MIMAROPA Region","Oriental Mindoro","Socorro","MIMAROPA Region","Oriental Mindoro","Socorro",1326,175214000,41585,"175214000","overseas",NA
2021,1705214000,"MIMAROPA Region","Oriental Mindoro","Socorro","MIMAROPA Region","Oriental Mindoro","Socorro",1326,175214000,41585,"175214000","domestic",1324
2021,1705215000,"MIMAROPA Region","Oriental Mindoro","Victoria","MIMAROPA Region","Oriental Mindoro","Victoria",376,175215000,52175,"175215000","foreign",2
2021,1705215000,"MIMAROPA Region","Oriental Mindoro","Victoria","MIMAROPA Region","Oriental Mindoro","Victoria",376,175215000,52175,"175215000","overseas",NA
2021,1705215000,"MIMAROPA Region","Oriental Mindoro","Victoria","MIMAROPA Region","Oriental Mindoro","Victoria",376,175215000,52175,"175215000","domestic",374
2021,1705306000,"MIMAROPA Region","Palawan","Brooke's Point","MIMAROPA Region","Palawan","Brooke's Point",10697,175306000,73994,"175306000","foreign",27
2021,1705306000,"MIMAROPA Region","Palawan","Brooke's Point","MIMAROPA Region","Palawan","Brooke's Point",10697,175306000,73994,"175306000","overseas",NA
2021,1705306000,"MIMAROPA Region","Palawan","Brooke's Point","MIMAROPA Region","Palawan","Brooke's Point",10697,175306000,73994,"175306000","domestic",10670
2021,1705307000,"MIMAROPA Region","Palawan","Busuanga","MIMAROPA Region","Palawan","Busuanga",1882,175307000,25617,"175307000","foreign",1262
2021,1705307000,"MIMAROPA Region","Palawan","Busuanga","MIMAROPA Region","Palawan","Busuanga",1882,175307000,25617,"175307000","overseas",NA
2021,1705307000,"MIMAROPA Region","Palawan","Busuanga","MIMAROPA Region","Palawan","Busuanga",1882,175307000,25617,"175307000","domestic",620
2021,1705309000,"MIMAROPA Region","Palawan","Coron","MIMAROPA Region","Palawan","Coron",4719,175309000,65855,"175309000","foreign",539
2021,1705309000,"MIMAROPA Region","Palawan","Coron","MIMAROPA Region","Palawan","Coron",4719,175309000,65855,"175309000","overseas",NA
2021,1705309000,"MIMAROPA Region","Palawan","Coron","MIMAROPA Region","Palawan","Coron",4719,175309000,65855,"175309000","domestic",4180
2021,1705312000,"MIMAROPA Region","Palawan","El Nido","MIMAROPA Region","Palawan","El Nido",28136,175312000,50494,"175312000","foreign",8405
2021,1705312000,"MIMAROPA Region","Palawan","El Nido","MIMAROPA Region","Palawan","El Nido",28136,175312000,50494,"175312000","overseas",NA
2021,1705312000,"MIMAROPA Region","Palawan","El Nido","MIMAROPA Region","Palawan","El Nido",28136,175312000,50494,"175312000","domestic",19731
2021,1705315000,"MIMAROPA Region","Palawan","Narra","MIMAROPA Region","Palawan","Narra",2454,175315000,77948,"175315000","foreign",13
2021,1705315000,"MIMAROPA Region","Palawan","Narra","MIMAROPA Region","Palawan","Narra",2454,175315000,77948,"175315000","overseas",NA
2021,1705315000,"MIMAROPA Region","Palawan","Narra","MIMAROPA Region","Palawan","Narra",2454,175315000,77948,"175315000","domestic",2441
2021,1705319000,"MIMAROPA Region","Palawan","San Vicente","MIMAROPA Region","Palawan","San Vicente",1286,175319000,33507,"175319000","foreign",9
2021,1705319000,"MIMAROPA Region","Palawan","San Vicente","MIMAROPA Region","Palawan","San Vicente",1286,175319000,33507,"175319000","overseas",NA
2021,1705319000,"MIMAROPA Region","Palawan","San Vicente","MIMAROPA Region","Palawan","San Vicente",1286,175319000,33507,"175319000","domestic",1277
2021,1705320000,"MIMAROPA Region","Palawan","Taytay","MIMAROPA Region","Palawan","Taytay",7558,175320000,83357,"175320000","foreign",382
2021,1705320000,"MIMAROPA Region","Palawan","Taytay","MIMAROPA Region","Palawan","Taytay",7558,175320000,83357,"175320000","overseas",NA
2021,1705320000,"MIMAROPA Region","Palawan","Taytay","MIMAROPA Region","Palawan","Taytay",7558,175320000,83357,"175320000","domestic",7176
2021,1705322000,"MIMAROPA Region","Palawan","Culion","MIMAROPA Region","Palawan","Culion",4126,175322000,23213,"175322000","foreign",303
2021,1705322000,"MIMAROPA Region","Palawan","Culion","MIMAROPA Region","Palawan","Culion",4126,175322000,23213,"175322000","overseas",NA
2021,1705322000,"MIMAROPA Region","Palawan","Culion","MIMAROPA Region","Palawan","Culion",4126,175322000,23213,"175322000","domestic",3823
2021,1705914000,"MIMAROPA Region","Romblon","San Jose","MIMAROPA Region","Romblon","San Jose",1328,175914000,11759,"175914000","foreign",15
2021,1705914000,"MIMAROPA Region","Romblon","San Jose","MIMAROPA Region","Romblon","San Jose",1328,175914000,11759,"175914000","overseas",NA
2021,1705914000,"MIMAROPA Region","Romblon","San Jose","MIMAROPA Region","Romblon","San Jose",1328,175914000,11759,"175914000","domestic",1313
2021,1804504000,"Negros Island Region (NIR)","Negros Occidental","Cadiz City","Negros Island Region (NIR)","Negros Occidental","Cadiz",18062,64504000,158544,"064504000","foreign",117
2021,1804504000,"Negros Island Region (NIR)","Negros Occidental","Cadiz City","Negros Island Region (NIR)","Negros Occidental","Cadiz",18062,64504000,158544,"064504000","overseas",NA
2021,1804504000,"Negros Island Region (NIR)","Negros Occidental","Cadiz City","Negros Island Region (NIR)","Negros Occidental","Cadiz",18062,64504000,158544,"064504000","domestic",17945
2021,1804507000,"Negros Island Region (NIR)","Negros Occidental","Cauayan","Negros Island Region (NIR)","Negros Occidental","Cauayan",11821,64507000,108480,"064507000","foreign",67
2021,1804507000,"Negros Island Region (NIR)","Negros Occidental","Cauayan","Negros Island Region (NIR)","Negros Occidental","Cauayan",11821,64507000,108480,"064507000","overseas",NA
2021,1804507000,"Negros Island Region (NIR)","Negros Occidental","Cauayan","Negros Island Region (NIR)","Negros Occidental","Cauayan",11821,64507000,108480,"064507000","domestic",11754
2021,1804511000,"Negros Island Region (NIR)","Negros Occidental","Hinigaran","Negros Island Region (NIR)","Negros Occidental","Hinigaran",8170,64511000,88909,"064511000","foreign",2
2021,1804511000,"Negros Island Region (NIR)","Negros Occidental","Hinigaran","Negros Island Region (NIR)","Negros Occidental","Hinigaran",8170,64511000,88909,"064511000","overseas",NA
2021,1804511000,"Negros Island Region (NIR)","Negros Occidental","Hinigaran","Negros Island Region (NIR)","Negros Occidental","Hinigaran",8170,64511000,88909,"064511000","domestic",8168
2021,1804515000,"Negros Island Region (NIR)","Negros Occidental","Kabankalan City","Negros Island Region (NIR)","Negros Occidental","Kabankalan",42392,64515000,200198,"064515000","foreign",8
2021,1804515000,"Negros Island Region (NIR)","Negros Occidental","Kabankalan City","Negros Island Region (NIR)","Negros Occidental","Kabankalan",42392,64515000,200198,"064515000","overseas",NA
2021,1804515000,"Negros Island Region (NIR)","Negros Occidental","Kabankalan City","Negros Island Region (NIR)","Negros Occidental","Kabankalan",42392,64515000,200198,"064515000","domestic",42384
2021,1804516000,"Negros Island Region (NIR)","Negros Occidental","La Carlota City","Negros Island Region (NIR)","Negros Occidental","La Carlota",5577,64516000,66664,"064516000","foreign",24
2021,1804516000,"Negros Island Region (NIR)","Negros Occidental","La Carlota City","Negros Island Region (NIR)","Negros Occidental","La Carlota",5577,64516000,66664,"064516000","overseas",NA
2021,1804516000,"Negros Island Region (NIR)","Negros Occidental","La Carlota City","Negros Island Region (NIR)","Negros Occidental","La Carlota",5577,64516000,66664,"064516000","domestic",5553
2021,1804518000,"Negros Island Region (NIR)","Negros Occidental","Manapla","Negros Island Region (NIR)","Negros Occidental","Manapla",4041,64518000,55083,"064518000","foreign",14
2021,1804518000,"Negros Island Region (NIR)","Negros Occidental","Manapla","Negros Island Region (NIR)","Negros Occidental","Manapla",4041,64518000,55083,"064518000","overseas",NA
2021,1804518000,"Negros Island Region (NIR)","Negros Occidental","Manapla","Negros Island Region (NIR)","Negros Occidental","Manapla",4041,64518000,55083,"064518000","domestic",4027
2021,1804524000,"Negros Island Region (NIR)","Negros Occidental","San Carlos City","Negros Island Region (NIR)","Negros Occidental","San Carlos",52006,64524000,132650,"064524000","foreign",155
2021,1804524000,"Negros Island Region (NIR)","Negros Occidental","San Carlos City","Negros Island Region (NIR)","Negros Occidental","San Carlos",52006,64524000,132650,"064524000","overseas",NA
2021,1804524000,"Negros Island Region (NIR)","Negros Occidental","San Carlos City","Negros Island Region (NIR)","Negros Occidental","San Carlos",52006,64524000,132650,"064524000","domestic",51851
2021,1804526000,"Negros Island Region (NIR)","Negros Occidental","Silay City","Negros Island Region (NIR)","Negros Occidental","Silay",15235,64526000,130478,"064526000","foreign",4
2021,1804526000,"Negros Island Region (NIR)","Negros Occidental","Silay City","Negros Island Region (NIR)","Negros Occidental","Silay",15235,64526000,130478,"064526000","overseas",NA
2021,1804526000,"Negros Island Region (NIR)","Negros Occidental","Silay City","Negros Island Region (NIR)","Negros Occidental","Silay",15235,64526000,130478,"064526000","domestic",15231
2021,1804527000,"Negros Island Region (NIR)","Negros Occidental","Sipalay City","Negros Island Region (NIR)","Negros Occidental","Sipalay",102612,64527000,72448,"064527000","foreign",211
2021,1804527000,"Negros Island Region (NIR)","Negros Occidental","Sipalay City","Negros Island Region (NIR)","Negros Occidental","Sipalay",102612,64527000,72448,"064527000","overseas",NA
2021,1804527000,"Negros Island Region (NIR)","Negros Occidental","Sipalay City","Negros Island Region (NIR)","Negros Occidental","Sipalay",102612,64527000,72448,"064527000","domestic",102401
2021,1804528000,"Negros Island Region (NIR)","Negros Occidental","Talisay City","Negros Island Region (NIR)","Negros Occidental","Talisay",16241,64528000,108909,"064528000","foreign",30
2021,1804528000,"Negros Island Region (NIR)","Negros Occidental","Talisay City","Negros Island Region (NIR)","Negros Occidental","Talisay",16241,64528000,108909,"064528000","overseas",NA
2021,1804528000,"Negros Island Region (NIR)","Negros Occidental","Talisay City","Negros Island Region (NIR)","Negros Occidental","Talisay",16241,64528000,108909,"064528000","domestic",16211
2021,1804601000,"Negros Island Region (NIR)","Negros Oriental","Amlan","Negros Island Region (NIR)","Negros Oriental","Amlan",3529,74601000,25513,"074601000","foreign",11
2021,1804601000,"Negros Island Region (NIR)","Negros Oriental","Amlan","Negros Island Region (NIR)","Negros Oriental","Amlan",3529,74601000,25513,"074601000","overseas",NA
2021,1804601000,"Negros Island Region (NIR)","Negros Oriental","Amlan","Negros Island Region (NIR)","Negros Oriental","Amlan",3529,74601000,25513,"074601000","domestic",3518
2021,1804606000,"Negros Island Region (NIR)","Negros Oriental","Bayawan City","Negros Island Region (NIR)","Negros Oriental","Bayawan",7837,74606000,122747,"074606000","foreign",16
2021,1804606000,"Negros Island Region (NIR)","Negros Oriental","Bayawan City","Negros Island Region (NIR)","Negros Oriental","Bayawan",7837,74606000,122747,"074606000","overseas",NA
2021,1804606000,"Negros Island Region (NIR)","Negros Oriental","Bayawan City","Negros Island Region (NIR)","Negros Oriental","Bayawan",7837,74606000,122747,"074606000","domestic",7821
2021,1804608000,"Negros Island Region (NIR)","Negros Oriental","Canlaon City","Negros Island Region (NIR)","Negros Oriental","Canlaon",1550,74608000,58822,"074608000","foreign",2
2021,1804608000,"Negros Island Region (NIR)","Negros Oriental","Canlaon City","Negros Island Region (NIR)","Negros Oriental","Canlaon",1550,74608000,58822,"074608000","overseas",NA
2021,1804608000,"Negros Island Region (NIR)","Negros Oriental","Canlaon City","Negros Island Region (NIR)","Negros Oriental","Canlaon",1550,74608000,58822,"074608000","domestic",1548
2021,1804609000,"Negros Island Region (NIR)","Negros Oriental","Dauin","Negros Island Region (NIR)","Negros Oriental","Dauin",13151,74609000,30018,"074609000","foreign",421
2021,1804609000,"Negros Island Region (NIR)","Negros Oriental","Dauin","Negros Island Region (NIR)","Negros Oriental","Dauin",13151,74609000,30018,"074609000","overseas",NA
2021,1804609000,"Negros Island Region (NIR)","Negros Oriental","Dauin","Negros Island Region (NIR)","Negros Oriental","Dauin",13151,74609000,30018,"074609000","domestic",12730
2021,1804610000,"Negros Island Region (NIR)","Negros Oriental","Dumaguete City","Negros Island Region (NIR)","Negros Oriental","Dumaguete",41851,74610000,134103,"074610000","foreign",153
2021,1804610000,"Negros Island Region (NIR)","Negros Oriental","Dumaguete City","Negros Island Region (NIR)","Negros Oriental","Dumaguete",41851,74610000,134103,"074610000","overseas",473
2021,1804610000,"Negros Island Region (NIR)","Negros Oriental","Dumaguete City","Negros Island Region (NIR)","Negros Oriental","Dumaguete",41851,74610000,134103,"074610000","domestic",41225
2021,1804619000,"Negros Island Region (NIR)","Negros Oriental","Siaton","Negros Island Region (NIR)","Negros Oriental","Siaton",2287,74619000,83082,"074619000","foreign",116
2021,1804619000,"Negros Island Region (NIR)","Negros Oriental","Siaton","Negros Island Region (NIR)","Negros Oriental","Siaton",2287,74619000,83082,"074619000","overseas",NA
2021,1804619000,"Negros Island Region (NIR)","Negros Oriental","Siaton","Negros Island Region (NIR)","Negros Oriental","Siaton",2287,74619000,83082,"074619000","domestic",2171
2021,1804623000,"Negros Island Region (NIR)","Negros Oriental","Valencia","Negros Island Region (NIR)","Negros Oriental","Valencia",8677,74623000,38733,"074623000","foreign",79
2021,1804623000,"Negros Island Region (NIR)","Negros Oriental","Valencia","Negros Island Region (NIR)","Negros Oriental","Valencia",8677,74623000,38733,"074623000","overseas",NA
2021,1804623000,"Negros Island Region (NIR)","Negros Oriental","Valencia","Negros Island Region (NIR)","Negros Oriental","Valencia",8677,74623000,38733,"074623000","domestic",8598
2021,1806105000,"Negros Island Region (NIR)","Siquijor","San Juan","Negros Island Region (NIR)","Siquijor","San Juan",6102,76105000,16363,"076105000","foreign",118
2021,1806105000,"Negros Island Region (NIR)","Siquijor","San Juan","Negros Island Region (NIR)","Siquijor","San Juan",6102,76105000,16363,"076105000","overseas",NA
2021,1806105000,"Negros Island Region (NIR)","Siquijor","San Juan","Negros Island Region (NIR)","Siquijor","San Juan",6102,76105000,16363,"076105000","domestic",5984
2021,1806106000,"Negros Island Region (NIR)","Siquijor","Siquijor","Negros Island Region (NIR)","Siquijor","Siquijor",1663,76106000,28915,"076106000","foreign",5
2021,1806106000,"Negros Island Region (NIR)","Siquijor","Siquijor","Negros Island Region (NIR)","Siquijor","Siquijor",1663,76106000,28915,"076106000","overseas",NA
2021,1806106000,"Negros Island Region (NIR)","Siquijor","Siquijor","Negros Island Region (NIR)","Siquijor","Siquijor",1663,76106000,28915,"076106000","domestic",1658
2021,1830200000,"Negros Island Region (NIR)","Negros Occidental","Bacolod City","Negros Island Region (NIR)","Negros Occidental","Bacolod City",147582,64501000,600783,"064501000","foreign",2787
2021,1830200000,"Negros Island Region (NIR)","Negros Occidental","Bacolod City","Negros Island Region (NIR)","Negros Occidental","Bacolod City",147582,64501000,600783,"064501000","overseas",NA
2021,1830200000,"Negros Island Region (NIR)","Negros Occidental","Bacolod City","Negros Island Region (NIR)","Negros Occidental","Bacolod City",147582,64501000,600783,"064501000","domestic",144795
2023,102805000,"Region I (Ilocos Region)","Ilocos Norte","Batac City","Region I  (ILOCOS REGION)","Ilocos Norte","Batac",7582,12805000,55484,"012805000","foreign",275
2023,102805000,"Region I (Ilocos Region)","Ilocos Norte","Batac City","Region I  (ILOCOS REGION)","Ilocos Norte","Batac",7582,12805000,55484,"012805000","overseas",NA
2023,102805000,"Region I (Ilocos Region)","Ilocos Norte","Batac City","Region I  (ILOCOS REGION)","Ilocos Norte","Batac",7582,12805000,55484,"012805000","domestic",7307
2023,102812000,"Region I (Ilocos Region)","Ilocos Norte","Laoag City","Region I  (ILOCOS REGION)","Ilocos Norte","Laoag City",75489,12812000,111651,"012812000","foreign",10397
2023,102812000,"Region I (Ilocos Region)","Ilocos Norte","Laoag City","Region I  (ILOCOS REGION)","Ilocos Norte","Laoag City",75489,12812000,111651,"012812000","overseas",NA
2023,102812000,"Region I (Ilocos Region)","Ilocos Norte","Laoag City","Region I  (ILOCOS REGION)","Ilocos Norte","Laoag City",75489,12812000,111651,"012812000","domestic",65092
2023,102815000,"Region I (Ilocos Region)","Ilocos Norte","Pagudpud","Region I  (ILOCOS REGION)","Ilocos Norte","Pagudpud",115791,12815000,25098,"012815000","foreign",8797
2023,102815000,"Region I (Ilocos Region)","Ilocos Norte","Pagudpud","Region I  (ILOCOS REGION)","Ilocos Norte","Pagudpud",115791,12815000,25098,"012815000","overseas",NA
2023,102815000,"Region I (Ilocos Region)","Ilocos Norte","Pagudpud","Region I  (ILOCOS REGION)","Ilocos Norte","Pagudpud",115791,12815000,25098,"012815000","domestic",106994
2023,102817000,"Region I (Ilocos Region)","Ilocos Norte","Pasuquin","Region I  (ILOCOS REGION)","Ilocos Norte","Pasuquin",278834,12817000,29678,"012817000","foreign",3424
2023,102817000,"Region I (Ilocos Region)","Ilocos Norte","Pasuquin","Region I  (ILOCOS REGION)","Ilocos Norte","Pasuquin",278834,12817000,29678,"012817000","overseas",NA
2023,102817000,"Region I (Ilocos Region)","Ilocos Norte","Pasuquin","Region I  (ILOCOS REGION)","Ilocos Norte","Pasuquin",278834,12817000,29678,"012817000","domestic",275410
2023,102820000,"Region I (Ilocos Region)","Ilocos Norte","San Nicolas","Region I  (ILOCOS REGION)","Ilocos Norte","San Nicolas",36746,12820000,38895,"012820000","foreign",1033
2023,102820000,"Region I (Ilocos Region)","Ilocos Norte","San Nicolas","Region I  (ILOCOS REGION)","Ilocos Norte","San Nicolas",36746,12820000,38895,"012820000","overseas",NA
2023,102820000,"Region I (Ilocos Region)","Ilocos Norte","San Nicolas","Region I  (ILOCOS REGION)","Ilocos Norte","San Nicolas",36746,12820000,38895,"012820000","domestic",35713
2023,102903000,"Region I (Ilocos Region)","Ilocos Sur","Bantay","Region I  (ILOCOS REGION)","Ilocos Sur","Bantay",1736,12903000,37118,"012903000","foreign",25
2023,102903000,"Region I (Ilocos Region)","Ilocos Sur","Bantay","Region I  (ILOCOS REGION)","Ilocos Sur","Bantay",1736,12903000,37118,"012903000","overseas",NA
2023,102903000,"Region I (Ilocos Region)","Ilocos Sur","Bantay","Region I  (ILOCOS REGION)","Ilocos Sur","Bantay",1736,12903000,37118,"012903000","domestic",1711
2023,102905000,"Region I (Ilocos Region)","Ilocos Sur","Cabugao","Region I  (ILOCOS REGION)","Ilocos Sur","Cabugao",660,12905000,38884,"012905000","foreign",48
2023,102905000,"Region I (Ilocos Region)","Ilocos Sur","Cabugao","Region I  (ILOCOS REGION)","Ilocos Sur","Cabugao",660,12905000,38884,"012905000","overseas",NA
2023,102905000,"Region I (Ilocos Region)","Ilocos Sur","Cabugao","Region I  (ILOCOS REGION)","Ilocos Sur","Cabugao",660,12905000,38884,"012905000","domestic",612
2023,102921000,"Region I (Ilocos Region)","Ilocos Sur","San Vicente","Region I  (ILOCOS REGION)","Ilocos Sur","San Vicente",12267,12921000,13118,"012921000","foreign",96
2023,102921000,"Region I (Ilocos Region)","Ilocos Sur","San Vicente","Region I  (ILOCOS REGION)","Ilocos Sur","San Vicente",12267,12921000,13118,"012921000","overseas",NA
2023,102921000,"Region I (Ilocos Region)","Ilocos Sur","San Vicente","Region I  (ILOCOS REGION)","Ilocos Sur","San Vicente",12267,12921000,13118,"012921000","domestic",12171
2023,102923000,"Region I (Ilocos Region)","Ilocos Sur","Santa Catalina","Region I  (ILOCOS REGION)","Ilocos Sur","Santa Catalina",4799,12923000,14493,"012923000","foreign",244
2023,102923000,"Region I (Ilocos Region)","Ilocos Sur","Santa Catalina","Region I  (ILOCOS REGION)","Ilocos Sur","Santa Catalina",4799,12923000,14493,"012923000","overseas",NA
2023,102923000,"Region I (Ilocos Region)","Ilocos Sur","Santa Catalina","Region I  (ILOCOS REGION)","Ilocos Sur","Santa Catalina",4799,12923000,14493,"012923000","domestic",4555
2023,102926000,"Region I (Ilocos Region)","Ilocos Sur","Santa Maria","Region I  (ILOCOS REGION)","Ilocos Sur","Santa Maria",2848,12926000,30006,"012926000","foreign",85
2023,102926000,"Region I (Ilocos Region)","Ilocos Sur","Santa Maria","Region I  (ILOCOS REGION)","Ilocos Sur","Santa Maria",2848,12926000,30006,"012926000","overseas",NA
2023,102926000,"Region I (Ilocos Region)","Ilocos Sur","Santa Maria","Region I  (ILOCOS REGION)","Ilocos Sur","Santa Maria",2848,12926000,30006,"012926000","domestic",2763
2023,102927000,"Region I (Ilocos Region)","Ilocos Sur","Santiago","Region I  (ILOCOS REGION)","Ilocos Sur","Santiago",21182,12927000,19471,"012927000","foreign",2035
2023,102927000,"Region I (Ilocos Region)","Ilocos Sur","Santiago","Region I  (ILOCOS REGION)","Ilocos Sur","Santiago",21182,12927000,19471,"012927000","overseas",NA
2023,102927000,"Region I (Ilocos Region)","Ilocos Sur","Santiago","Region I  (ILOCOS REGION)","Ilocos Sur","Santiago",21182,12927000,19471,"012927000","domestic",19147
2023,102934000,"Region I (Ilocos Region)","Ilocos Sur","Vigan City","Region I  (ILOCOS REGION)","Ilocos Sur","Vigan City",56865,12934000,53935,"012934000","foreign",5937
2023,102934000,"Region I (Ilocos Region)","Ilocos Sur","Vigan City","Region I  (ILOCOS REGION)","Ilocos Sur","Vigan City",56865,12934000,53935,"012934000","overseas",NA
2023,102934000,"Region I (Ilocos Region)","Ilocos Sur","Vigan City","Region I  (ILOCOS REGION)","Ilocos Sur","Vigan City",56865,12934000,53935,"012934000","domestic",50928
